Year,Disease,Age Group,WR Count,WR Crude Rate per 100000,WR 5 Year Average Rate,ON Crude Rate per 100000,ON 5 Year Average Rate
2018,Influenza,30-39,12,14.67,N/A,40.43,N/A
2018,Legionellosis,30-39,3,3.67,N/A,0.74,N/A
2018,Leprosy,30-39,0,0.00,N/A,0.00,N/A
2018,Listeriosis,30-39,0,0.00,N/A,0.11,N/A
2018,Lyme Disease,30-39,1,1.22,N/A,3.26,N/A
2018,Measles,30-39,0,0.00,N/A,0.05,N/A
2018,Tularemia,30-39,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,30-39,0,0.00,N/A,1.05,N/A
2018,Verotoxin-producing E. coli,30-39,1,1.22,N/A,0.89,N/A
2018,Yersiniosis,30-39,4,4.89,N/A,2.10,N/A
2018,"Meningococcal disease, invasive",30-39,1,1.22,N/A,0.11,N/A
2018,Mpox,30-39,0,0.00,N/A,0.00,N/A
2018,Mumps,30-39,0,0.00,N/A,1.05,N/A
2018,Ophthalmia Neonatorum,30-39,0,0.00,N/A,0.00,N/A
2018,Paralytic Shellfish Poisoning,30-39,0,0.00,N/A,0.00,N/A
2018,Pertussis,30-39,1,1.22,N/A,1.37,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,30-39,0,0.00,N/A,0.00,N/A
2018,Powassan Virus,30-39,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,30-39,0,0.00,N/A,0.00,N/A
2018,Q Fever,30-39,0,0.00,N/A,0.00,N/A
2018,Rabies,30-39,0,0.00,N/A,0.00,N/A
2018,Rubella,30-39,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",30-39,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,30-39,20,24.45,N/A,15.60,N/A
2018,Severe acute respiratory syndrome (SARS),30-39,0,0.00,N/A,0.00,N/A
2018,Shigellosis,30-39,1,1.22,N/A,3.57,N/A
2018,Smallpox,30-39,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",30-39,6,7.33,N/A,3.41,N/A
2018,Syphilis - Early Congenital,30-39,0,0.00,N/A,0.00,N/A
2018,Syphilis - Infectious,30-39,6,7.33,N/A,29.51,N/A
2018,Syphilis - Late Latent,30-39,3,3.67,N/A,8.77,N/A
2018,Tetanus,30-39,0,0.00,N/A,0.00,N/A
2018,Trichinosis,30-39,0,0.00,N/A,0.26,N/A
2018,Tuberculosis (active),30-39,3,3.67,N/A,4.88,N/A
2018,Tuberculosis (latent),30-39,65,79.46,N/A,93.10,N/A
2018,Syphilis - Other,30-39,0,0.00,N/A,1.05,N/A
2018,West Nile virus (WNv),30-39,1,1.22,N/A,0.74,N/A
2018,AIDS,40-49,0,0.00,N/A,0.75,N/A
2018,Amebiasis,40-49,2,2.62,N/A,4.95,N/A
2018,Anaplasmosis,40-49,0,0.00,N/A,0.00,N/A
2018,Anthrax,40-49,0,0.00,N/A,0.00,N/A
2018,Babesiosis,40-49,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,40-49,0,0.00,N/A,0.38,N/A
2018,Botulism,40-49,0,0.00,N/A,0.00,N/A
2018,Brucellosis,40-49,0,0.00,N/A,0.05,N/A
2018,Campylobacter enteritis,40-49,15,19.62,N/A,23.33,N/A
2018,Chancroid,40-49,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),40-49,1,1.31,N/A,1.18,N/A
2018,Chlamydia,40-49,66,86.35,N/A,136.89,N/A
2018,Cholera,40-49,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,40-49,0,0.00,N/A,0.05,N/A
2018,Cryptosporidiosis,40-49,4,5.23,N/A,3.44,N/A
2018,Cyclosporiasis,40-49,1,1.31,N/A,2.47,N/A
2018,Diphtheria,40-49,0,0.00,N/A,0.00,N/A
2018,Food Poisoning (all causes),40-49,0,0.00,N/A,0.11,N/A
2018,Carbapenemase-producing Enterobacteriaceae (CPE),40-49,0,0.00,N/A,0.65,N/A
2018,Encephalitis/Meningitis,40-49,3,3.92,N/A,1.83,N/A
2018,Giardiasis,40-49,6,7.85,N/A,10.54,N/A
2018,Gonorrhea,40-49,38,49.71,N/A,60.27,N/A
2018,"Group A Streptococcal disease, invasive",40-49,3,3.92,N/A,8.66,N/A
2018,"Group B Streptococcal disease, neonatal",40-49,0,0.00,N/A,0.00,N/A
2018,"Haemophilus influenzae disease, all types",40-49,0,0.00,N/A,0.32,N/A
2018,Hantavirus pulmonary syndrome,40-49,0,0.00,N/A,0.00,N/A
2018,Hemorrhagic fevers and Lassa fever,40-49,0,0.00,N/A,0.00,N/A
2018,Hepatitis A,40-49,7,9.16,N/A,1.56,N/A
2018,Hepatitis B (acute),40-49,2,2.62,N/A,0.91,N/A
2018,Hepatitis B (chronic),40-49,11,14.39,N/A,23.39,N/A
2018,Hepatitis C,40-49,24,31.40,N/A,43.39,N/A
2018,HIV,40-49,1,1.31,N/A,9.25,N/A
2018,Influenza,40-49,24,31.40,N/A,49.03,N/A
2018,Legionellosis,40-49,2,2.62,N/A,1.94,N/A
2018,Leprosy,40-49,0,0.00,N/A,0.05,N/A
2018,Listeriosis,40-49,0,0.00,N/A,0.11,N/A
2018,Lyme Disease,40-49,3,3.92,N/A,5.11,N/A
2018,Measles,40-49,0,0.00,N/A,0.05,N/A
2018,Tularemia,40-49,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,40-49,0,0.00,N/A,0.48,N/A
2018,Verotoxin-producing E. coli,40-49,0,0.00,N/A,0.48,N/A
2018,Yersiniosis,40-49,2,2.62,N/A,1.45,N/A
2018,"Meningococcal disease, invasive",40-49,0,0.00,N/A,0.16,N/A
2018,Mpox,40-49,0,0.00,N/A,0.00,N/A
2018,Mumps,40-49,0,0.00,N/A,0.43,N/A
2018,Ophthalmia Neonatorum,40-49,0,0.00,N/A,0.00,N/A
2018,Paralytic Shellfish Poisoning,40-49,0,0.00,N/A,0.00,N/A
2018,Pertussis,40-49,0,0.00,N/A,1.29,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,40-49,0,0.00,N/A,0.00,N/A
2018,Powassan Virus,40-49,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,40-49,0,0.00,N/A,0.00,N/A
2018,Q Fever,40-49,0,0.00,N/A,0.00,N/A
2018,Rabies,40-49,0,0.00,N/A,0.00,N/A
2018,Rubella,40-49,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",40-49,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,40-49,10,13.08,N/A,14.19,N/A
2018,Severe acute respiratory syndrome (SARS),40-49,0,0.00,N/A,0.00,N/A
2018,Shigellosis,40-49,1,1.31,N/A,3.01,N/A
2018,Smallpox,40-49,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",40-49,7,9.16,N/A,6.24,N/A
2018,Syphilis - Early Congenital,40-49,0,0.00,N/A,0.00,N/A
2018,Syphilis - Infectious,40-49,12,15.70,N/A,20.00,N/A
2018,Syphilis - Late Latent,40-49,5,6.54,N/A,7.47,N/A
2018,Tetanus,40-49,0,0.00,N/A,0.00,N/A
2018,Trichinosis,40-49,0,0.00,N/A,0.05,N/A
2018,Tuberculosis (active),40-49,0,0.00,N/A,3.82,N/A
2018,Tuberculosis (latent),40-49,40,52.33,N/A,69.73,N/A
2018,Syphilis - Other,40-49,0,0.00,N/A,0.81,N/A
2018,West Nile virus (WNv),40-49,0,0.00,N/A,0.86,N/A
2018,AIDS,50-59,0,0.00,N/A,0.67,N/A
2018,Amebiasis,50-59,2,2.56,N/A,5.45,N/A
2018,Anaplasmosis,50-59,0,0.00,N/A,0.00,N/A
2018,Anthrax,50-59,0,0.00,N/A,0.00,N/A
2018,Babesiosis,50-59,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,50-59,0,0.00,N/A,0.53,N/A
2018,Botulism,50-59,0,0.00,N/A,0.00,N/A
2018,Brucellosis,50-59,0,0.00,N/A,0.05,N/A
2018,Campylobacter enteritis,50-59,27,34.52,N/A,25.25,N/A
2018,Chancroid,50-59,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),50-59,0,0.00,N/A,0.63,N/A
2018,Chlamydia,50-59,23,29.41,N/A,54.11,N/A
2018,Cholera,50-59,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,50-59,0,0.00,N/A,0.00,N/A
2018,Cryptosporidiosis,50-59,5,6.39,N/A,2.84,N/A
2018,Cyclosporiasis,50-59,4,5.11,N/A,2.55,N/A
2018,Diphtheria,50-59,0,0.00,N/A,0.00,N/A
2018,Food Poisoning (all causes),50-59,1,1.28,N/A,0.53,N/A
2018,Carbapenemase-producing Enterobacteriaceae (CPE),50-59,1,1.28,N/A,1.49,N/A
2018,Encephalitis/Meningitis,50-59,5,6.39,N/A,2.65,N/A
2018,Giardiasis,50-59,11,14.06,N/A,12.72,N/A
2018,Gonorrhea,50-59,15,19.18,N/A,30.36,N/A
2018,"Group A Streptococcal disease, invasive",50-59,8,10.23,N/A,9.11,N/A
2018,"Group B Streptococcal disease, neonatal",50-59,0,0.00,N/A,0.00,N/A
2018,"Haemophilus influenzae disease, all types",50-59,1,1.28,N/A,0.96,N/A
2018,Hantavirus pulmonary syndrome,50-59,0,0.00,N/A,0.00,N/A
2018,Hemorrhagic fevers and Lassa fever,50-59,0,0.00,N/A,0.00,N/A
2018,Hepatitis A,50-59,6,7.67,N/A,1.20,N/A
2018,Hepatitis B (acute),50-59,1,1.28,N/A,0.96,N/A
2018,Hepatitis B (chronic),50-59,7,8.95,N/A,13.73,N/A
2018,Hepatitis C,50-59,17,21.73,N/A,43.32,N/A
2018,HIV,50-59,0,0.00,N/A,5.54,N/A
2018,Influenza,50-59,35,44.75,N/A,72.72,N/A
2018,Legionellosis,50-59,7,8.95,N/A,3.86,N/A
2018,Leprosy,50-59,0,0.00,N/A,0.05,N/A
2018,Listeriosis,50-59,0,0.00,N/A,0.43,N/A
2018,Lyme Disease,50-59,4,5.11,N/A,5.88,N/A
2018,Measles,50-59,0,0.00,N/A,0.00,N/A
2018,Tularemia,50-59,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,50-59,3,3.84,N/A,0.67,N/A
2018,Verotoxin-producing E. coli,50-59,1,1.28,N/A,0.53,N/A
2018,Yersiniosis,50-59,0,0.00,N/A,0.72,N/A
2018,"Meningococcal disease, invasive",50-59,1,1.28,N/A,0.34,N/A
2018,Mpox,50-59,0,0.00,N/A,0.00,N/A
2018,Mumps,50-59,0,0.00,N/A,0.14,N/A
2018,Ophthalmia Neonatorum,50-59,0,0.00,N/A,0.00,N/A
2018,Paralytic Shellfish Poisoning,50-59,0,0.00,N/A,0.00,N/A
2018,Pertussis,50-59,1,1.28,N/A,0.82,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,50-59,0,0.00,N/A,0.00,N/A
2018,Powassan Virus,50-59,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,50-59,0,0.00,N/A,0.00,N/A
2018,Q Fever,50-59,0,0.00,N/A,0.00,N/A
2018,Rabies,50-59,0,0.00,N/A,0.00,N/A
2018,Rubella,50-59,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",50-59,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,50-59,6,7.67,N/A,16.48,N/A
2018,Severe acute respiratory syndrome (SARS),50-59,0,0.00,N/A,0.00,N/A
2018,Shigellosis,50-59,1,1.28,N/A,2.31,N/A
2018,Smallpox,50-59,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",50-59,13,16.62,N/A,11.76,N/A
2018,Syphilis - Early Congenital,50-59,0,0.00,N/A,0.00,N/A
2018,Syphilis - Infectious,50-59,9,11.51,N/A,16.34,N/A
2018,Syphilis - Late Latent,50-59,3,3.84,N/A,6.55,N/A
2018,Tetanus,50-59,0,0.00,N/A,0.00,N/A
2018,Trichinosis,50-59,0,0.00,N/A,0.05,N/A
2018,Tuberculosis (active),50-59,3,3.84,N/A,3.81,N/A
2018,Tuberculosis (latent),50-59,35,44.75,N/A,41.68,N/A
2018,Syphilis - Other,50-59,0,0.00,N/A,1.11,N/A
2018,West Nile virus (WNv),50-59,2,2.56,N/A,1.40,N/A
2018,AIDS,60-69,0,0.00,N/A,0.66,N/A
2018,Amebiasis,60-69,0,0.00,N/A,2.81,N/A
2018,Anaplasmosis,60-69,0,0.00,N/A,0.00,N/A
2018,Anthrax,60-69,0,0.00,N/A,0.00,N/A
2018,Babesiosis,60-69,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,60-69,0,0.00,N/A,0.78,N/A
2018,Botulism,60-69,0,0.00,N/A,0.00,N/A
2018,Brucellosis,60-69,0,0.00,N/A,0.12,N/A
2018,Campylobacter enteritis,60-69,15,25.40,N/A,27.41,N/A
2018,Chancroid,60-69,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),60-69,0,0.00,N/A,0.30,N/A
2018,Chlamydia,60-69,8,13.55,N/A,14.84,N/A
2018,Cholera,60-69,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,60-69,0,0.00,N/A,0.36,N/A
2018,Cryptosporidiosis,60-69,1,1.69,N/A,1.02,N/A
2018,Cyclosporiasis,60-69,3,5.08,N/A,2.63,N/A
2018,Diphtheria,60-69,0,0.00,N/A,0.00,N/A
2018,Food Poisoning (all causes),60-69,0,0.00,N/A,0.54,N/A
2018,Carbapenemase-producing Enterobacteriaceae (CPE),60-69,1,1.69,N/A,1.98,N/A
2018,Encephalitis/Meningitis,60-69,0,0.00,N/A,2.39,N/A
2018,Giardiasis,60-69,8,13.55,N/A,11.25,N/A
2018,Gonorrhea,60-69,5,8.47,N/A,10.17,N/A
2018,"Group A Streptococcal disease, invasive",60-69,7,11.85,N/A,10.23,N/A
2018,"Group B Streptococcal disease, neonatal",60-69,0,0.00,N/A,0.00,N/A
2018,"Haemophilus influenzae disease, all types",60-69,2,3.39,N/A,2.33,N/A
2018,Hantavirus pulmonary syndrome,60-69,0,0.00,N/A,0.00,N/A
2018,Hemorrhagic fevers and Lassa fever,60-69,0,0.00,N/A,0.00,N/A
2018,Hepatitis A,60-69,0,0.00,N/A,0.96,N/A
2018,Hepatitis B (acute),60-69,1,1.69,N/A,0.90,N/A
2018,Hepatitis B (chronic),60-69,5,8.47,N/A,11.19,N/A
2018,Hepatitis C,60-69,33,55.88,N/A,51.77,N/A
2018,HIV,60-69,0,0.00,N/A,2.57,N/A
2018,Influenza,60-69,63,106.67,N/A,134.96,N/A
2018,Legionellosis,60-69,8,13.55,N/A,5.39,N/A
2018,Leprosy,60-69,0,0.00,N/A,0.06,N/A
2018,Listeriosis,60-69,2,3.39,N/A,0.84,N/A
2018,Lyme Disease,60-69,1,1.69,N/A,7.36,N/A
2018,Measles,60-69,0,0.00,N/A,0.00,N/A
2018,Tularemia,60-69,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,60-69,1,1.69,N/A,0.48,N/A
2018,Verotoxin-producing E. coli,60-69,0,0.00,N/A,0.60,N/A
2018,Yersiniosis,60-69,0,0.00,N/A,1.14,N/A
2018,"Meningococcal disease, invasive",60-69,0,0.00,N/A,0.42,N/A
2018,Mpox,60-69,0,0.00,N/A,0.00,N/A
2018,Mumps,60-69,0,0.00,N/A,0.00,N/A
2018,Ophthalmia Neonatorum,60-69,0,0.00,N/A,0.00,N/A
2018,Paralytic Shellfish Poisoning,60-69,0,0.00,N/A,0.00,N/A
2018,Pertussis,60-69,1,1.69,N/A,0.66,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,60-69,0,0.00,N/A,0.00,N/A
2018,Powassan Virus,60-69,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,60-69,0,0.00,N/A,0.00,N/A
2018,Q Fever,60-69,0,0.00,N/A,0.24,N/A
2018,Rabies,60-69,0,0.00,N/A,0.00,N/A
2018,Rubella,60-69,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",60-69,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,60-69,10,16.93,N/A,18.31,N/A
2018,Severe acute respiratory syndrome (SARS),60-69,0,0.00,N/A,0.00,N/A
2018,Shigellosis,60-69,0,0.00,N/A,1.02,N/A
2018,Smallpox,60-69,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",60-69,12,20.32,N/A,16.88,N/A
2018,Syphilis - Early Congenital,60-69,0,0.00,N/A,0.00,N/A
2018,Syphilis - Infectious,60-69,1,1.69,N/A,5.45,N/A
2018,Syphilis - Late Latent,60-69,4,6.77,N/A,8.44,N/A
2018,Tetanus,60-69,0,0.00,N/A,0.00,N/A
2018,Trichinosis,60-69,0,0.00,N/A,0.00,N/A
2018,Tuberculosis (active),60-69,2,3.39,N/A,4.67,N/A
2018,Tuberculosis (latent),60-69,8,13.55,N/A,29.09,N/A
2018,Syphilis - Other,60-69,0,0.00,N/A,0.72,N/A
2018,West Nile virus (WNv),60-69,2,3.39,N/A,2.03,N/A
2018,AIDS,70-79,0,0.00,N/A,0.48,N/A
2018,Amebiasis,70-79,1,2.79,N/A,1.83,N/A
2018,Anaplasmosis,70-79,0,0.00,N/A,0.00,N/A
2018,Anthrax,70-79,0,0.00,N/A,0.00,N/A
2018,Babesiosis,70-79,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,70-79,1,2.79,N/A,0.87,N/A
2018,Botulism,70-79,0,0.00,N/A,0.00,N/A
2018,Brucellosis,70-79,0,0.00,N/A,0.00,N/A
2018,Campylobacter enteritis,70-79,13,36.24,N/A,30.43,N/A
2018,Chancroid,70-79,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),70-79,0,0.00,N/A,0.19,N/A
2018,Chlamydia,70-79,1,2.79,N/A,2.60,N/A
2018,Cholera,70-79,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,70-79,0,0.00,N/A,0.48,N/A
2018,Cryptosporidiosis,70-79,2,5.58,N/A,1.44,N/A
2018,Cyclosporiasis,70-79,1,2.79,N/A,1.83,N/A
2018,Diphtheria,70-79,0,0.00,N/A,0.00,N/A
2018,Food Poisoning (all causes),70-79,0,0.00,N/A,0.58,N/A
2018,Carbapenemase-producing Enterobacteriaceae (CPE),70-79,0,0.00,N/A,5.10,N/A
2018,Encephalitis/Meningitis,70-79,0,0.00,N/A,3.18,N/A
2018,Giardiasis,70-79,3,8.36,N/A,7.22,N/A
2018,Gonorrhea,70-79,1,2.79,N/A,2.60,N/A
2018,"Group A Streptococcal disease, invasive",70-79,3,8.36,N/A,12.33,N/A
2018,"Group B Streptococcal disease, neonatal",70-79,0,0.00,N/A,0.00,N/A
2018,"Haemophilus influenzae disease, all types",70-79,1,2.79,N/A,3.18,N/A
2018,Hantavirus pulmonary syndrome,70-79,0,0.00,N/A,0.00,N/A
2018,Hemorrhagic fevers and Lassa fever,70-79,0,0.00,N/A,0.00,N/A
2018,Hepatitis A,70-79,0,0.00,N/A,0.19,N/A
2018,Hepatitis B (acute),70-79,0,0.00,N/A,0.39,N/A
2018,Hepatitis B (chronic),70-79,1,2.79,N/A,7.80,N/A
2018,Hepatitis C,70-79,8,22.30,N/A,21.67,N/A
2018,HIV,70-79,1,2.79,N/A,1.25,N/A
2018,Influenza,70-79,81,225.82,N/A,285.14,N/A
2018,Legionellosis,70-79,7,19.52,N/A,7.03,N/A
2018,Leprosy,70-79,0,0.00,N/A,0.00,N/A
2018,Listeriosis,70-79,0,0.00,N/A,1.93,N/A
2018,Lyme Disease,70-79,1,2.79,N/A,7.03,N/A
2018,Measles,70-79,0,0.00,N/A,0.00,N/A
2018,Tularemia,70-79,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,70-79,0,0.00,N/A,0.00,N/A
2018,Verotoxin-producing E. coli,70-79,2,5.58,N/A,0.77,N/A
2018,Yersiniosis,70-79,1,2.79,N/A,1.93,N/A
2018,"Meningococcal disease, invasive",70-79,0,0.00,N/A,0.19,N/A
2018,Mpox,70-79,0,0.00,N/A,0.00,N/A
2018,Mumps,70-79,0,0.00,N/A,0.00,N/A
2018,Ophthalmia Neonatorum,70-79,0,0.00,N/A,0.00,N/A
2018,Paralytic Shellfish Poisoning,70-79,0,0.00,N/A,0.00,N/A
2018,Pertussis,70-79,0,0.00,N/A,0.87,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,70-79,0,0.00,N/A,0.00,N/A
2018,Powassan Virus,70-79,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,70-79,0,0.00,N/A,0.00,N/A
2018,Q Fever,70-79,0,0.00,N/A,0.29,N/A
2018,Rabies,70-79,0,0.00,N/A,0.00,N/A
2018,Rubella,70-79,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",70-79,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,70-79,12,33.46,N/A,20.13,N/A
2018,Severe acute respiratory syndrome (SARS),70-79,0,0.00,N/A,0.00,N/A
2018,Shigellosis,70-79,0,0.00,N/A,1.54,N/A
2018,Smallpox,70-79,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",70-79,6,16.73,N/A,19.93,N/A
2018,Syphilis - Early Congenital,70-79,0,0.00,N/A,0.00,N/A
2018,Syphilis - Infectious,70-79,0,0.00,N/A,1.54,N/A
2018,Syphilis - Late Latent,70-79,3,8.36,N/A,7.99,N/A
2018,Tetanus,70-79,0,0.00,N/A,0.00,N/A
2018,Trichinosis,70-79,0,0.00,N/A,0.00,N/A
2018,Tuberculosis (active),70-79,2,5.58,N/A,9.34,N/A
2018,Tuberculosis (latent),70-79,5,13.94,N/A,21.38,N/A
2018,Syphilis - Other,70-79,0,0.00,N/A,0.87,N/A
2018,West Nile virus (WNv),70-79,0,0.00,N/A,2.41,N/A
2018,AIDS,80-89,0,0.00,N/A,0.00,N/A
2018,Amebiasis,80-89,0,0.00,N/A,1.61,N/A
2018,Anaplasmosis,80-89,0,0.00,N/A,0.00,N/A
2018,Anthrax,80-89,0,0.00,N/A,0.00,N/A
2018,Babesiosis,80-89,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,80-89,0,0.00,N/A,0.20,N/A
2018,Botulism,80-89,0,0.00,N/A,0.00,N/A
2018,Brucellosis,80-89,0,0.00,N/A,0.00,N/A
2018,Campylobacter enteritis,80-89,3,17.50,N/A,28.09,N/A
2018,Chancroid,80-89,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),80-89,0,0.00,N/A,0.40,N/A
2018,Chlamydia,80-89,0,0.00,N/A,0.20,N/A
2018,Cholera,80-89,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,80-89,0,0.00,N/A,0.20,N/A
2018,Cryptosporidiosis,80-89,0,0.00,N/A,0.20,N/A
2018,Cyclosporiasis,80-89,0,0.00,N/A,0.20,N/A
2018,Diphtheria,80-89,0,0.00,N/A,0.00,N/A
2018,Food Poisoning (all causes),80-89,0,0.00,N/A,1.20,N/A
2018,Carbapenemase-producing Enterobacteriaceae (CPE),80-89,1,5.83,N/A,5.82,N/A
2018,Encephalitis/Meningitis,80-89,1,5.83,N/A,3.61,N/A
2018,Giardiasis,80-89,3,17.50,N/A,4.21,N/A
2018,Gonorrhea,80-89,0,0.00,N/A,0.20,N/A
2018,"Group A Streptococcal disease, invasive",80-89,1,5.83,N/A,20.27,N/A
2018,"Group B Streptococcal disease, neonatal",80-89,0,0.00,N/A,0.00,N/A
2018,"Haemophilus influenzae disease, all types",80-89,1,5.83,N/A,6.42,N/A
2018,Hantavirus pulmonary syndrome,80-89,0,0.00,N/A,0.00,N/A
2018,Hemorrhagic fevers and Lassa fever,80-89,0,0.00,N/A,0.00,N/A
2018,Hepatitis A,80-89,0,0.00,N/A,0.60,N/A
2018,Hepatitis B (acute),80-89,0,0.00,N/A,0.60,N/A
2018,Hepatitis B (chronic),80-89,0,0.00,N/A,5.62,N/A
2018,Hepatitis C,80-89,0,0.00,N/A,16.25,N/A
2018,HIV,80-89,0,0.00,N/A,0.20,N/A
2018,Influenza,80-89,121,706.03,N/A,803.10,N/A
2018,Legionellosis,80-89,3,17.50,N/A,6.82,N/A
2018,Leprosy,80-89,0,0.00,N/A,0.20,N/A
2018,Listeriosis,80-89,0,0.00,N/A,3.41,N/A
2018,Lyme Disease,80-89,0,0.00,N/A,3.61,N/A
2018,Measles,80-89,0,0.00,N/A,0.00,N/A
2018,Tularemia,80-89,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,80-89,0,0.00,N/A,0.00,N/A
2018,Verotoxin-producing E. coli,80-89,1,5.83,N/A,0.80,N/A
2018,Yersiniosis,80-89,1,5.83,N/A,1.40,N/A
2018,"Meningococcal disease, invasive",80-89,0,0.00,N/A,0.20,N/A
2018,Mpox,80-89,0,0.00,N/A,0.00,N/A
2018,Mumps,80-89,0,0.00,N/A,0.00,N/A
2018,Ophthalmia Neonatorum,80-89,0,0.00,N/A,0.00,N/A
2018,Paralytic Shellfish Poisoning,80-89,0,0.00,N/A,0.00,N/A
2018,Pertussis,80-89,0,0.00,N/A,0.00,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,80-89,0,0.00,N/A,0.00,N/A
2018,Powassan Virus,80-89,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,80-89,0,0.00,N/A,0.00,N/A
2018,Q Fever,80-89,0,0.00,N/A,0.20,N/A
2018,Rabies,80-89,0,0.00,N/A,0.00,N/A
2018,Rubella,80-89,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",80-89,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,80-89,0,0.00,N/A,17.46,N/A
2018,Severe acute respiratory syndrome (SARS),80-89,0,0.00,N/A,0.00,N/A
2018,Shigellosis,80-89,0,0.00,N/A,0.80,N/A
2018,Smallpox,80-89,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",80-89,10,58.35,N/A,33.31,N/A
2018,Syphilis - Early Congenital,80-89,0,0.00,N/A,0.00,N/A
2018,Syphilis - Infectious,80-89,0,0.00,N/A,0.20,N/A
2018,Syphilis - Late Latent,80-89,1,5.83,N/A,5.62,N/A
2018,Tetanus,80-89,0,0.00,N/A,0.00,N/A
2018,Trichinosis,80-89,0,0.00,N/A,0.00,N/A
2018,Tuberculosis (active),80-89,0,0.00,N/A,12.04,N/A
2018,Tuberculosis (latent),80-89,3,17.50,N/A,13.04,N/A
2018,Syphilis - Other,80-89,0,0.00,N/A,1.40,N/A
2018,West Nile virus (WNv),80-89,0,0.00,N/A,3.01,N/A
2018,AIDS,90+,0,0.00,N/A,0.00,N/A
2018,Amebiasis,90+,0,0.00,N/A,0.00,N/A
2018,Anaplasmosis,90+,0,0.00,N/A,0.00,N/A
2018,Anthrax,90+,0,0.00,N/A,0.00,N/A
2018,Babesiosis,90+,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,90+,0,0.00,N/A,0.00,N/A
2018,Botulism,90+,0,0.00,N/A,0.00,N/A
2018,Brucellosis,90+,0,0.00,N/A,0.00,N/A
2018,Campylobacter enteritis,90+,2,49.59,N/A,14.69,N/A
2018,Chancroid,90+,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),90+,0,0.00,N/A,0.82,N/A
2018,Chlamydia,90+,0,0.00,N/A,1.63,N/A
2018,Cholera,90+,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,90+,0,0.00,N/A,0.00,N/A
